sample_index,log10_kxx,log10_kyy,log10_kzz,cluster
5757,-2.6267483331,-1.2438361221,-0.7598989036,2
5758,-2.5429890444,-1.0339929385,-1.0498703420,2
5759,-2.1178288373,-1.2164519077,-1.0115314678,2
5760,-2.0228686324,-1.6252555544,-0.9357954071,2
5761,-2.9021330741,-1.7447429328,-1.4487120919,2
5762,-4.5635173590,-1.1312739950,-0.7832002701,1
5763,-4.8569770851,-0.9265841449,-1.2422298469,1
5764,-5.2145024780,-0.4270177567,-4.6820451587,3
5765,-1.9895173864,-0.8896934765,-0.8979452898,2
5766,-1.9085855302,-1.0837767323,-0.9456320965,2
5767,-5.5504685837,-1.3855990970,-4.7800571237,3
5768,-1.8441455142,-0.9903904222,-1.7500614006,2
5769,-2.2379275956,-1.7815316669,-1.1866183814,2
5770,-1.6219678297,-1.0074436464,-0.8419713445,2
5771,-2.2131902208,-1.0878564045,-1.6893911162,2
5772,-2.2195081719,-1.1226314152,-1.1051279390,2
5773,-2.9504313424,-0.6597098363,-0.6166113295,2
5774,-4.9779890361,-1.1673707552,-0.9985204528,1
5775,-2.1653247461,-1.0227361434,-0.7621573943,2
5776,-1.8019059251,-1.4089935344,-1.9500173434,2
5777,-1.8282617983,-1.2859042434,-0.7097081289,2
5778,-2.1377736919,-0.9348977100,-0.9857546215,2
5779,-4.9763868096,-0.9505289362,-0.8576094115,1
5780,-2.2334436880,-1.4830518358,-1.6162374864,2
5781,-4.5796590816,-0.8187558590,-0.8806286380,1
5782,-2.2059575230,-0.8801351905,-0.9812481297,2
5783,-5.1896925973,-1.1523020954,-0.9632902543,1
5784,-2.2576544947,-1.1621666599,-1.3952646342,2
5785,-1.4915728700,-1.3270319578,-1.1672788473,2
5786,-1.9075940101,-1.2264404861,-1.2955416926,2
5787,-1.7674053689,-0.9493520283,-1.1431566925,2
5788,-2.4087534482,-1.0632428034,-4.8220637491,3
5789,-2.8703073748,-0.6699841324,-0.7008768228,2
5790,-3.1541973759,-1.0072440156,-0.8270909721,2
5791,-4.9543264422,-1.0832820207,-0.7110753793,1
5792,-1.4647526446,-1.0335887328,-1.1524804194,2
5793,-1.9997312160,-1.0347750442,-1.1144197469,2
5794,-3.7509722649,-1.1912428312,-1.0977744893,1
5795,-2.0642896266,-1.2659748493,-0.9355518653,2
5796,-1.8313517055,-1.3456365681,-0.9091219229,2
5797,-1.9701955240,-1.1969089715,-1.5095204406,2
5798,-2.7015732708,-1.4530396133,-1.2493234536,2
5799,-1.5289777770,-0.8642402075,-0.6259244126,2
5800,-3.5508216433,-1.2697476912,-1.4917381589,1
5801,-2.2859018497,-5.0513625337,-1.1909986397,2
5802,-2.2151377160,-1.5485187999,-5.0754671450,3
5803,-4.1287268219,-0.8373344882,-1.1451050381,1
5804,-2.2367715202,-1.4139023295,-1.2313695954,2
5805,-2.5133508111,-1.8403173475,-1.3557115644,2
5806,-2.3372592504,-1.1546406651,-1.0247870271,2
5807,-2.8683520596,-1.2923485403,-1.1152740956,2
5808,-2.8457742327,-0.9587623163,-0.6710525005,2
5809,-5.0187585105,-0.6456586251,-4.7469765123,3
5810,-2.6123519085,-1.1995379810,-1.4578923827,2
5811,-1.5935545011,-0.7498794015,-1.4802179988,2
5812,-1.8854459853,-0.9375931791,-1.0455778759,2
5813,-1.5668293961,-0.9441601860,-2.1235364977,2
5814,-1.9856541290,-1.1895544677,-0.9856190196,2
5815,-2.2118593879,-1.3164151578,-1.4942734490,2
5816,-2.0510453827,-1.1667558176,-0.9103438571,2
5817,-2.1703023952,-0.7461998975,-0.6869488131,2
5818,-2.0606773029,-1.1730141597,-1.2013865238,2
5819,-5.0800206208,-1.2283809095,-1.1459768214,1
5820,-1.6390772732,-1.2241587978,-0.9126970304,2
5821,-4.9495832033,-1.7096395157,-0.9905426167,1
5822,-1.9589129241,-1.1383875579,-0.7530482546,2
5823,-2.7781035304,-1.1852781952,-1.1183499194,2
5824,-2.1177269449,-2.2610896979,-2.7324680941,2
5825,-1.9790368139,-2.3519514843,-1.1154804634,2
5826,-2.5673053710,-1.3741422468,-5.0024881922,3
5827,-1.9998936882,-1.0930678942,-2.3289090189,2
5828,-2.0170462945,-0.8693892022,-1.5676078700,2
5829,-2.5650469391,-1.4950626544,-1.1167388151,2
5830,-2.3448624716,-1.1435611396,-1.4521648695,2
5831,-2.4338479461,-0.7607381448,-0.7183046630,2
5832,-2.7601471749,-1.4083106182,-0.9125593768,2
5833,-3.4423662990,-1.2845757714,-0.8974610996,1
5834,-2.0813671582,-1.0789064733,-1.2816729535,2
5835,-1.3410198554,-0.0844315383,-0.3081070506,2
5836,-1.4562327407,-1.2904123563,-4.8062103817,3
5837,-2.8290059034,-0.8662586680,-1.0188003241,2
5838,-1.7507813369,-1.5044891170,-1.1920713135,2
5839,-2.2356441746,-1.6766327757,-1.2125831800,2
5840,-2.2634550808,-0.9645294407,-0.8695497946,2
5841,-4.0840691245,-0.8803850991,-1.3258650577,1
5842,-4.6736858016,-4.9030981769,-0.8585142967,1
5843,-2.3832680003,-1.3502432126,-1.2760289916,2
5844,-1.8169776659,-1.3163058670,-1.0760404703,2
5845,-2.2498990658,-1.3940145935,-1.6941742608,2
5846,-2.3315588951,-1.3645566320,-1.0400531799,2
5847,-2.2759262617,-1.4010416017,-0.8161662432,2
5848,-2.9969335118,-1.2161213680,-0.9735297590,2
5849,-3.2246583191,-1.6225312803,-1.1266267578,2
5850,-2.1528030220,-1.1020187821,-1.1296077740,2
5851,-2.2276599003,-0.9723841609,-0.9026181324,2
5852,-2.2843470736,-1.1878932317,-1.6113593618,2
5853,-2.1315112946,-1.0099739171,-1.0945140855,2
5854,-4.6068357084,-1.7137459931,-2.0932384099,1
5855,-2.4319552353,-1.1863532868,-5.0580342497,3
5856,-5.6425565582,-2.2319448590,-4.9810577517,3
5857,-1.8308411423,-1.3700976661,-1.1989425435,2
5858,-2.0073240912,-1.2689890135,-1.0816859635,2
5859,-2.3988242830,-1.1241981740,-1.2097999371,2
5860,-2.9089169656,-1.4951815878,-1.4293922341,2
5861,-2.6585111264,-1.0954111973,-1.3279751170,2
5862,-1.6876003019,-0.9190073524,-1.0215091195,2
5863,-2.4279203364,-1.2260352963,-0.8859185761,2
5864,-1.8129950522,-0.7511922652,-0.7659702957,2
5865,-5.0311861503,-1.1636372024,-1.1011026121,1
5866,-1.9699817515,-1.2327009898,-0.9381705431,2
5867,-4.0676266095,-1.1711158065,-0.7505951640,1
5868,-3.0690605326,-1.3850836439,-1.1735719571,2
5869,-1.8594317013,-1.1206054184,-2.9204711132,2
5870,-2.8627029136,-1.2152926536,-0.8587796778,2
5871,-1.6133423807,-0.9394670949,-0.8602135360,2
5872,-3.7128730291,-0.9744582974,-0.9177430530,1
5873,-1.6219921057,-0.7051902207,-1.3150203939,2
5874,-2.7410780391,-1.1558465499,-0.9604273620,2
5875,-2.1933629946,-1.1828802210,-0.8311139186,2
5876,-2.1943269051,-1.2540265565,-1.8247640754,2
5877,-2.6890830656,-1.2327650522,-1.2751359738,2
5878,-5.0542898057,-1.5518038999,-0.9438459642,1
5879,-2.3214294424,-1.1842625843,-1.0734519871,2
5880,-1.5514326510,-1.3845390409,-1.9278725600,2
5881,-3.2459515544,-1.2100153119,-1.5048618641,2
5882,-2.4799531218,-1.1128434562,-1.3624560634,2
5883,-5.6599953571,-1.5083122424,-4.9762269490,3
5884,-2.8123797256,-1.5459962982,-1.0498504274,2
5885,-2.3974984044,-1.3014028236,-1.1328068500,2
5886,-2.0969026327,-0.9802181395,-0.8329891311,2
5887,-4.2723809719,-1.1597154871,-1.9347210992,1
5888,-4.8585242422,-1.0824954644,-1.4009955052,1
5889,-1.7991629649,-1.2576857433,-0.9893160209,2
5890,-2.3540593013,-1.0915602517,-0.8636836593,2
5891,-3.2384799850,-1.1307266223,-0.9856407108,2
5892,-2.2200444092,-1.1263226470,-0.9907982932,2
5893,-3.4019101379,-1.4468204696,-1.1413476570,1
5894,-1.7622005297,-1.2314636230,-0.8065661434,2
5895,-2.3361702765,-1.0301967697,-0.7849002336,2
5896,-2.3674250944,-0.9545341228,-1.2458521445,2
5897,-2.5153299920,-1.3426148610,-0.9911789326,2
5898,-4.9190103762,-1.1079468287,-1.4548215161,1
5899,-5.1485069515,-0.9080492557,-0.7464346178,1
5900,-1.6588908183,-0.8782243568,-0.6543111761,2
5901,-1.5386093712,-1.2970277669,-2.1187807132,2
5902,-2.4581142030,-1.5272367559,-1.2896236058,2
5903,-1.9231512841,-1.1115742645,-0.6330797284,2
5904,-1.8458228734,-1.0764726463,-0.9965542802,2
5905,-3.7233688615,-2.5133027101,-1.7837724293,1
5906,-3.1838123941,-1.4624255124,-1.4776621301,2
5907,-1.6884200275,-1.6290629023,-1.0278924625,2
5908,-2.1676565169,-1.4014946865,-4.5425731605,3
5909,-3.2677956950,-1.7736454541,-1.0013198901,2
5910,-2.3489267401,-1.4364240038,-1.3714365192,2
5911,-1.8606269923,-2.3957078521,-1.1651037640,2
5912,-2.6241078536,-0.9977600965,-0.9955426097,2
5913,-2.2176765087,-1.3694731410,-1.2951717284,2
5914,-2.6098497163,-1.3391789924,-1.1279370444,2
5915,-2.1221213942,-1.2183065760,-1.1108586394,2
5916,-2.2727953460,-1.2018369076,-1.2036851147,2
5917,-1.9596531903,-1.3532297449,-1.8287673375,2
5918,-2.2126313354,-0.9747481114,-0.8544015961,2
5919,-5.4379028790,-1.1988632564,-1.7379151279,1
5920,-2.9825757507,-1.8286660119,-4.8961177047,3
5921,-1.7733908815,-1.0837634965,-1.1516045147,2
5922,-1.5682128274,-0.6640425815,-0.4691405195,2
5923,-2.0628818307,-0.8311470247,-1.0070358258,2
5924,-1.6936558866,-1.1835511090,-1.1610761617,2
5925,-1.7588263801,-0.8635620015,-0.5448786754,2
5926,-4.3187690756,-0.9177605984,-0.8480256212,1
5927,-2.2756807405,-1.1317288121,-0.7375126824,2
5928,-1.6409944599,-1.3904032751,-1.1037006822,2
5929,-2.4009084751,-1.6165194231,-1.1295042901,2
5930,-2.1686387698,-1.4640036456,-1.0944908661,2
5931,-1.9282275697,-1.3424928392,-1.0004458038,2
5932,-1.6913017958,-0.9912401281,-0.8486508682,2
5933,-1.9190033568,-1.5815297168,-1.0685852928,2
5934,-4.9501436270,-1.8325210237,-1.4363224767,1
5935,-2.2453118915,-1.1694782322,-0.8961198067,2
5936,-2.3877930057,-0.9755957813,-1.2795161585,2
5937,-1.7924497380,-1.1186377658,-1.0656410293,2
5938,-1.4332854006,-0.9011679283,-0.7104145944,2
5939,-1.2945401577,-0.9836313592,-1.0512099277,2
5940,-2.3868158913,-0.9012205848,-1.2351840083,2
5941,-2.2372717550,-1.1808029362,-1.1006987493,2
5942,-2.8981781440,-1.1522928159,-0.6969513806,2
5943,-5.6398014232,-4.8899712013,-5.0105146701,3
5944,-2.7590269768,-1.0149875737,-0.8041554393,2
5945,-4.7905286424,-0.8921572846,-1.2813705603,1
5946,-2.4858387032,-1.2328638094,-0.8920791498,2
5947,-5.4488611791,-1.5757659204,-1.3648262217,1
5948,-2.0284234237,-1.4532533564,-2.0593655731,2
5949,-3.6082378564,-1.3686627098,-1.4523859174,1
5950,-1.8517652896,-0.9532857555,-1.1314897075,2
5951,-1.5690459402,-1.1490900080,-0.9463669281,2
5952,-1.9868442227,-1.0549701672,-0.8423165862,2
5953,-3.1713950385,-1.0173538431,-0.8323669146,2
5954,-3.0294177638,-1.3770365205,-4.9613035970,3
5955,-1.5148218720,-1.0714045709,-1.0270370826,2
5956,-2.0336597339,-1.8500456687,-1.1944773360,2
5957,-2.0488876830,-2.2130723137,-1.1959110590,2
5958,-3.1918440397,-0.8366888310,-0.8239987201,2
5959,-4.3536244762,-1.2625180744,-1.0429546264,1
5960,-2.9755543340,-1.9807312851,-1.7377322719,2
5961,-2.9119298809,-1.2121646094,-0.9320813708,2
5962,-2.4230361311,-1.3642183360,-1.1020467424,2
5963,-2.1684573031,-1.5989326414,-4.8978789186,3
5964,-2.0194025440,-1.2207849881,-0.7771600130,2
5965,-5.0403963366,-0.8760688790,-1.3909984039,1
5966,-2.5317864011,-1.7874765341,-1.1233863058,2
5967,-2.5414373690,-1.5316714550,-1.2931042558,2
5968,-1.8551235747,-1.0422178837,-0.9136981235,2
5969,-1.7974738719,-1.5409435211,-0.7505438891,2
5970,-2.6315839039,-1.4353880934,-1.4750936884,2
5971,-2.2398649256,-1.9130826912,-1.1476363800,2
5972,-1.9314753388,-0.9712910467,-0.9765754677,2
5973,-3.1003145957,-1.2232427767,-1.3480267887,2
5974,-5.2739040044,-0.6100384784,-4.8123052802,3
5975,-4.5190381253,-0.8899410242,-0.9444168094,1
5976,-3.5662580586,-1.0646022705,-1.8210177112,1
5977,-2.1431855470,-1.2919028141,-0.8430270494,2
5978,-1.6808419415,-1.1187489331,-0.9977631492,2
5979,-4.8509312991,-0.9385105944,-1.2606919573,1
5980,-1.8992681503,-0.9435582494,-1.6034417116,2
5981,-1.8350623612,-1.3808803782,-2.2794488529,2
5982,-2.6654059043,-1.3893358264,-1.2285994008,2
5983,-2.3033486313,-1.1205024567,-0.5879840151,2
5984,-2.0497989092,-1.5976332633,-1.5499117102,2
5985,-4.2722270386,-1.8915021544,-0.9264447254,1
5986,-1.8231444186,-1.7778504462,-0.8876838961,2
5987,-1.7343780310,-1.2474678216,-0.8379670544,2
5988,-4.7886312479,-1.0094363970,-1.3197979683,1
5989,-2.7256026365,-0.9155676087,-0.7790021823,2
5990,-2.0042099030,-0.8592542796,-0.6687866446,2
5991,-1.8749168415,-1.0600063306,-0.7940891439,2
5992,-2.4433975020,-1.1655842885,-1.4540449500,2
5993,-5.5744387797,-1.4906717357,-2.0039799081,1
5994,-1.6765699575,-1.2061565084,-0.8782289400,2
5995,-4.4342879417,-0.8910914281,-1.1271755378,1
5996,-2.5976363689,-1.3830334948,-0.7486991496,2
5997,-2.5578332382,-1.0573353708,-0.9571915671,2
5998,-2.3871368927,-1.0900373954,-0.4970841688,2
5999,-2.2085302792,-1.1569866027,-1.2384498410,2
6000,-1.6970523178,-1.0309248921,-0.8463095764,2
6001,-1.8688710201,-1.2748444864,-0.9437590278,2
6002,-2.1274485631,-0.8434939367,-1.3940942995,2
6003,-2.0905186003,-1.2009690203,-0.7205119461,2
6004,-1.2049366831,-0.7442310269,-1.1556287665,2
6005,-1.7930037330,-1.0575139180,-1.5323938028,2
6006,-1.8163501303,-0.9533515857,-1.3268715522,2
6007,-2.5062798611,-1.3716393943,-0.9011480663,2
6008,-2.9175104174,-1.1625507236,-0.6708804437,2
6009,-2.1792174238,-0.5960815833,-0.5180566432,2
6010,-1.8199728053,-1.0533231035,-0.8296321208,2
6011,-2.0502922755,-1.6135741794,-2.4139467790,2
6012,-2.1707109274,-1.2934572791,-1.0019669988,2
6013,-5.3461866613,-1.9135093887,-1.6101831544,1
6014,-2.5650611451,-1.5945440500,-0.8199228627,2
6015,-3.5477668016,-1.5206134825,-1.1375804037,1
6016,-4.5171865343,-1.0732634523,-1.5641466828,1
6017,-4.4717884620,-0.3444110082,-0.4830364654,1
6018,-2.2706137554,-1.0145217430,-1.2786095439,2
6019,-2.0822730610,-1.3978017806,-1.0660638479,2
6020,-1.7202445915,-1.0637420249,-1.9338723172,2
6021,-3.2504563925,-0.9845649818,-1.1578584996,2
6022,-1.9991572975,-1.0726279192,-0.9956332588,2
6023,-5.1092456599,-0.9649415444,-1.0763391127,1
6024,-1.7779233828,-1.1649872298,-1.5581238569,2
6025,-2.9171292836,-1.8929557989,-2.0834823531,2
6026,-2.8099402215,-0.9279070054,-1.0768552133,2
6027,-1.8153483525,-1.2078226867,-0.8963646643,2
6028,-1.7771939928,-1.2669607215,-0.7726803761,2
6029,-4.3439317404,-0.7515111373,-0.4961968176,1
6030,-1.8998908305,-1.3020156373,-0.9241229864,2
6031,-5.0838265260,-1.3809036101,-1.6391990031,1
6032,-5.4519295471,-1.3629334555,-1.9836716875,1
6033,-2.0917953105,-0.8647979081,-0.9025841140,2
6034,-1.5805482602,-0.8592575989,-1.3768650849,2
6035,-2.1886500438,-1.3400785233,-1.2980489752,2
6036,-2.2872624848,-1.4578062450,-1.0429989085,2
6037,-1.4979739772,-1.0036234701,-0.8973690139,2
6038,-4.9848847027,-1.1923436515,-1.1542365237,1
6039,-1.8767317380,-1.2203057537,-1.7234603593,2
6040,-3.0337698372,-1.1488740793,-1.1649213804,2
6041,-2.8239486145,-1.4247377720,-1.3606757393,2
6042,-5.0958513737,-1.2477109270,-0.8699265138,1
6043,-2.6808258783,-1.2743259445,-4.8633039412,3
6044,-4.8663764240,-1.0376440162,-1.9628402818,1
6045,-1.6923934474,-0.5420863102,-0.4986496276,2
6046,-3.1678531530,-1.3731233009,-0.7535107636,2
6047,-2.1478719218,-1.2390794726,-2.0252771674,2
6048,-1.6217388940,-1.0675522067,-0.8581767105,2
6049,-3.0241046619,-1.0548848791,-1.0345480914,2
6050,-3.3713072057,-1.2284974602,-0.9359585428,2
6051,-2.0346710257,-0.9966996409,-1.0251614244,2
6052,-2.0834301399,-1.3744264755,-1.0969134192,2
6053,-2.4547543869,-1.1951881840,-1.1994805844,2
6054,-1.6427757085,-1.0406667423,-0.9108951923,2
6055,-1.8368186693,-1.3133885201,-1.1019697686,2
6056,-5.3606451305,-1.4057487292,-1.0389023703,1
6057,-5.0018299577,-1.1398558566,-1.4498857590,1
6058,-1.7792073915,-1.3088229190,-1.0335280966,2
6059,-1.7224764354,-1.4791263280,-1.0703778298,2
6060,-2.3812979789,-2.0253041128,-0.8691367267,2
6061,-2.3589002121,-1.3200091552,-1.0938014900,2
6062,-2.0860315995,-0.9332412948,-1.0109512542,2
6063,-1.8372492380,-0.9791550727,-1.3374091360,2
6064,-2.4017469069,-1.4116148900,-1.2574958368,2
6065,-2.0223890155,-1.2009578097,-1.6711544691,2
6066,-2.0148715870,-1.4085267109,-1.7515560209,2
6067,-3.1726023063,-1.0627066888,-1.3744924423,2
6068,-2.4744944957,-1.0480972230,-0.7951013462,2
6069,-2.3116133612,-1.0891164331,-1.0101418023,2
6070,-2.6028099383,-0.9253530572,-0.7862816489,2
6071,-3.5872473720,-0.7755952217,-0.8255200247,1
6072,-2.3530851496,-1.3361141092,-1.4412257359,2
6073,-2.1106351966,-1.1437107489,-0.9597523109,2
6074,-2.2138376026,-0.9202202766,-0.7634711418,2
6075,-2.1622579442,-1.6388018015,-1.0999219400,2
6076,-1.5288752863,-1.0313389269,-0.7402801510,2
6077,-4.4877782243,-1.2790497521,-2.0807440899,1
6078,-1.8238519299,-1.8506680050,-1.6573524612,2
6079,-1.7236365027,-0.6541360426,-1.3368453081,2
6080,-2.0423312372,-1.1982194652,-4.9974096639,3
6081,-1.9442439265,-1.2901181101,-0.8818378959,2
6082,-5.1443197242,-1.0492776128,-1.6529260179,1
6083,-2.4805980772,-1.2355533957,-1.0153092978,2
6084,-4.7693188947,-1.2561186195,-1.1161789754,1
6085,-3.7257017728,-1.3212127054,-1.2967219452,1
6086,-3.4347445196,-1.3391643213,-2.1251692957,1
6087,-3.0490391776,-0.9536098752,-0.9906775976,2
6088,-2.1200641466,-1.2035916065,-0.8251112838,2
6089,-1.8624606058,-1.2286728524,-0.6854994655,2
6090,-1.5295035531,-1.1356850805,-1.6164184393,2
6091,-2.0884546453,-1.2136695202,-0.8729224285,2
6092,-2.3098556302,-1.0070445566,-0.7699195411,2
6093,-2.0590769363,-0.9890475166,-1.1226100415,2
6094,-1.7827825973,-1.1815698590,-1.5225621972,2
6095,-1.8109784130,-1.0990331055,-0.9646682785,2
6096,-3.0020056955,-1.1206024576,-1.0289084421,2
6097,-2.8387934935,-1.2389697773,-1.0592928110,2
6098,-1.8557516284,-1.2882062443,-0.9089286164,2
6099,-2.1826558315,-1.2901161253,-4.8779171593,3
6100,-4.6948138804,-1.1738605611,-1.3049130032,1
6101,-3.2663867445,-1.4418463324,-1.3976459821,2
6102,-2.3044631013,-1.1838617530,-1.4156151057,2
6103,-2.0772646311,-1.3287607884,-1.5052810912,2
6104,-2.5779791742,-1.2553486442,-1.2750218480,2
6105,-2.9846236605,-1.6798942112,-1.7014001643,2
6106,-1.7632220638,-1.7009942021,-0.8334034383,2
6107,-1.9301244172,-1.3879829844,-1.0293408505,2
6108,-3.3403479707,-4.8662225909,-0.7652811381,2
6109,-2.1219865370,-0.9632046924,-1.1980681307,2
6110,-3.4299701514,-1.0203631194,-1.3471663984,1
6111,-4.7529684376,-1.2767512245,-1.4668488087,1
6112,-3.1001726440,-1.2566979177,-1.0462975286,2
6113,-2.6547126209,-0.9692452750,-0.9881336323,2
6114,-2.1879780478,-1.1437666482,-1.1835585109,2
6115,-2.5997917995,-1.2494322187,-0.8741758307,2
6116,-3.9365012663,-0.7797314069,-0.9703859165,1
6117,-3.6343657557,-0.9943776659,-1.9925910484,1
6118,-1.9937555450,-1.2724975881,-0.8776138383,2
6119,-2.1595830683,-1.3056155368,-0.9515651525,2
6120,-4.6620825272,-1.4043761584,-1.2070565456,1
6121,-2.6048645216,-1.5776939043,-4.7803192607,3
6122,-2.0327130774,-1.1816696165,-1.2194772007,2
6123,-2.2217651226,-1.1794836520,-1.0493551258,2
6124,-1.7127376906,-0.9026898074,-0.6500256632,2
6125,-1.8834443300,-1.7705637583,-0.6580350289,2
6126,-1.9073807128,-1.1339114980,-1.2514722003,2
6127,-2.1800566020,-1.3722621692,-0.7335098627,2
6128,-2.3981430314,-1.0271765333,-0.9129134068,2
6129,-2.3261938312,-1.4246687768,-1.1116619580,2
6130,-2.0681978202,-0.9821920760,-1.0722090525,2
6131,-2.0786401954,-1.6475809918,-1.1901510381,2
6132,-2.5835024203,-1.7169759808,-2.1348936330,2
6133,-2.0477540820,-1.5785274296,-0.7174145772,2
6134,-1.8670007334,-1.1056408619,-0.7964315007,2
6135,-1.7669820449,-1.2654809091,-1.6023044706,2
6136,-2.9218314750,-1.0493435686,-1.0642947845,2
6137,-1.7678347374,-0.7873960122,-1.4080528315,2
6138,-2.8247759929,-4.7659535346,-4.5002742130,3
6139,-3.5422110831,-1.2811689155,-1.1354139137,1
6140,-3.3872588415,-1.5818007314,-4.9536135663,3
6141,-1.8015435794,-1.0844954839,-0.9907753730,2
6142,-2.7213684924,-1.2803240379,-0.8824682206,2
6143,-2.2744471306,-1.0561667669,-0.8012601584,2
6144,-3.1060526681,-1.0050796012,-1.2952959522,2
6145,-2.7473939424,-1.4018305854,-1.4049140556,2
6146,-2.1914055514,-1.2083783319,-0.9997015496,2
6147,-3.2190170730,-1.4268817174,-1.7403457613,2
6148,-2.2113434181,-1.4892639144,-4.7862663764,3
6149,-1.7550674678,-1.0282943789,-4.8898372079,3
6150,-2.4829065931,-1.4223653750,-2.1098427235,2
6151,-2.3588788832,-0.8544460261,-1.9885896688,2
6152,-1.8965931393,-1.1970315197,-1.1289223655,2
6153,-3.5558260622,-1.0443414259,-1.0753297067,1
6154,-2.0493762247,-1.2045272926,-0.8445606534,2
6155,-2.9020043493,-0.9477188495,-0.7616881380,2
6156,-2.2341864143,-0.9278917372,-0.9460040896,2
6157,-1.8212473837,-1.4642611299,-0.8100982673,2
6158,-2.1558047894,-1.2474584991,-0.8117794624,2
6159,-2.4385997260,-1.2599184654,-1.6692546021,2
6160,-1.9229874628,-1.0569063317,-1.5318394285,2
6161,-2.7433494017,-1.6702792870,-2.1951479125,2
6162,-1.5154297416,-1.2665405784,-1.5158696121,2
6163,-1.6226339174,-0.7320171982,-1.5116973882,2
6164,-2.8680235576,-1.3914960517,-1.2688911971,2
6165,-1.9261604293,-0.8880938890,-0.6960579560,2
6166,-2.4798555870,-1.4414257847,-1.9612275263,2
6167,-2.8037722217,-1.0415845628,-1.1253108804,2
6168,-2.4436662221,-1.4100948979,-4.9185537039,3
6169,-2.6410534396,-1.3520455889,-1.1406541501,2
6170,-2.1781818780,-1.1633318971,-1.2927583808,2
6171,-2.2638076939,-1.8008440162,-1.4981439069,2
6172,-2.7076107701,-1.0819155590,-0.9492782233,2
6173,-4.9928489834,-0.7558098801,-0.5634094955,1
6174,-2.1113624481,-1.1535446032,-1.2337378260,2
6175,-2.4248119065,-0.8080538209,-0.7921613162,2
6176,-2.2644312403,-1.3624153096,-1.3004666709,2
6177,-3.6768399096,-0.7959983845,-0.8257472012,1
6178,-2.0532627086,-1.6002914329,-1.1192608612,2
6179,-2.6270781662,-1.1464233422,-1.2859716820,2
6180,-2.5871756223,-1.2997714576,-0.7154959634,2
6181,-4.7199422807,-1.0817763154,-1.0449819056,1
6182,-2.0781189694,-1.1192554362,-0.7518483173,2
6183,-2.9292842806,-1.2822474271,-1.2542387709,2
6184,-4.9552872335,-1.3526237829,-0.8952883511,1
6185,-1.5446857417,-1.2192439851,-1.5739016722,2
6186,-1.8322234640,-1.2667382660,-0.9439853091,2
6187,-1.9857686861,-1.2954430546,-1.0747817485,2
6188,-1.7895394288,-0.7191417448,-0.5905855964,2
6189,-5.2236326736,-1.2624577045,-5.3818555791,3
6190,-1.9369535946,-1.0485410939,-0.8837614516,2
6191,-2.3143616396,-1.1874270160,-0.7483645236,2
6192,-2.2744196823,-1.0349185666,-1.1654001516,2
6193,-2.2039736496,-1.2860865642,-0.9141666566,2
6194,-4.2199872271,-1.4328735674,-1.2599034811,1
